wav,sample_id,model,speaker,model-speaker,text_prompt_id,text_prompt,zero_based_text_prompt_id,corpus
bark-small-6_1_sample_0.wav,0,bark-small,6,bark-small-6,315,"""Has she any brains?"" asked Ojo.",1,libritts
bark-small-6_1_sample_1.wav,1,bark-small,6,bark-small-6,315,"""Has she any brains?"" asked Ojo.",1,libritts
bark-small-6_1_sample_2.wav,2,bark-small,6,bark-small-6,315,"""Has she any brains?"" asked Ojo.",1,libritts
bark-small-6_2_sample_0.wav,0,bark-small,6,bark-small-6,329,"He would say good night, but not good bye.",2,libritts
bark-small-6_2_sample_1.wav,1,bark-small,6,bark-small-6,329,"He would say good night, but not good bye.",2,libritts
bark-small-6_2_sample_2.wav,2,bark-small,6,bark-small-6,329,"He would say good night, but not good bye.",2,libritts
bark-base-6_3_sample_0.wav,0,bark-base,6,bark-base-6,811,I haven't seen you around for a few days.,3,dailydialog
bark-base-6_3_sample_1.wav,1,bark-base,6,bark-base-6,811,I haven't seen you around for a few days.,3,dailydialog
bark-base-6_3_sample_2.wav,2,bark-base,6,bark-base-6,811,I haven't seen you around for a few days.,3,dailydialog
bark-base-6_4_sample_0.wav,0,bark-base,6,bark-base-6,849,"Here's the money, keep the changes, please.",4,dailydialog
bark-base-6_4_sample_1.wav,1,bark-base,6,bark-base-6,849,"Here's the money, keep the changes, please.",4,dailydialog
bark-base-6_4_sample_2.wav,2,bark-base,6,bark-base-6,849,"Here's the money, keep the changes, please.",4,dailydialog
bark-base-6_5_sample_0.wav,0,bark-base,6,bark-base-6,1067,Who ate the cookies that were sitting here?,5,dailydialog
bark-base-6_5_sample_1.wav,1,bark-base,6,bark-base-6,1067,Who ate the cookies that were sitting here?,5,dailydialog
bark-base-6_5_sample_2.wav,2,bark-base,6,bark-base-6,1067,Who ate the cookies that were sitting here?,5,dailydialog
bark-base-6_6_sample_0.wav,0,bark-base,6,bark-base-6,1225,"Tom, it's time for you to go to bed.",6,dailydialog
bark-base-6_6_sample_1.wav,1,bark-base,6,bark-base-6,1225,"Tom, it's time for you to go to bed.",6,dailydialog
bark-base-6_6_sample_2.wav,2,bark-base,6,bark-base-6,1225,"Tom, it's time for you to go to bed.",6,dailydialog
bark-base-6_7_sample_0.wav,0,bark-base,6,bark-base-6,1235,"Sorry, sir. You have to pay by yourself.",7,dailydialog
bark-base-6_7_sample_1.wav,1,bark-base,6,bark-base-6,1235,"Sorry, sir. You have to pay by yourself.",7,dailydialog
bark-base-6_7_sample_2.wav,2,bark-base,6,bark-base-6,1235,"Sorry, sir. You have to pay by yourself.",7,dailydialog
bark-base-6_8_sample_0.wav,0,bark-base,6,bark-base-6,1319,To encourage the staff increases.,8,dailydialog
bark-base-6_9_sample_0.wav,0,bark-base,6,bark-base-6,1326,The American dollar is now worth 7. 45RMB. 35.,9,dailydialog
bark-base-6_8_sample_1.wav,1,bark-base,6,bark-base-6,1319,To encourage the staff increases.,8,dailydialog
bark-base-6_9_sample_1.wav,1,bark-base,6,bark-base-6,1326,The American dollar is now worth 7. 45RMB. 35.,9,dailydialog
bark-base-6_8_sample_2.wav,2,bark-base,6,bark-base-6,1319,To encourage the staff increases.,8,dailydialog
bark-base-6_9_sample_2.wav,2,bark-base,6,bark-base-6,1326,The American dollar is now worth 7. 45RMB. 35.,9,dailydialog
bark-small-6_3_sample_0.wav,0,bark-small,6,bark-small-6,811,I haven't seen you around for a few days.,3,dailydialog
bark-small-6_3_sample_1.wav,1,bark-small,6,bark-small-6,811,I haven't seen you around for a few days.,3,dailydialog
bark-small-6_3_sample_2.wav,2,bark-small,6,bark-small-6,811,I haven't seen you around for a few days.,3,dailydialog
bark-small-6_4_sample_0.wav,0,bark-small,6,bark-small-6,849,"Here's the money, keep the changes, please.",4,dailydialog
bark-small-6_4_sample_1.wav,1,bark-small,6,bark-small-6,849,"Here's the money, keep the changes, please.",4,dailydialog
bark-small-6_4_sample_2.wav,2,bark-small,6,bark-small-6,849,"Here's the money, keep the changes, please.",4,dailydialog
bark-small-6_5_sample_0.wav,0,bark-small,6,bark-small-6,1067,Who ate the cookies that were sitting here?,5,dailydialog
bark-small-6_5_sample_1.wav,1,bark-small,6,bark-small-6,1067,Who ate the cookies that were sitting here?,5,dailydialog
bark-small-6_5_sample_2.wav,2,bark-small,6,bark-small-6,1067,Who ate the cookies that were sitting here?,5,dailydialog
bark-small-6_6_sample_0.wav,0,bark-small,6,bark-small-6,1225,"Tom, it's time for you to go to bed.",6,dailydialog
bark-small-6_6_sample_1.wav,1,bark-small,6,bark-small-6,1225,"Tom, it's time for you to go to bed.",6,dailydialog
bark-small-6_6_sample_2.wav,2,bark-small,6,bark-small-6,1225,"Tom, it's time for you to go to bed.",6,dailydialog
bark-small-6_7_sample_0.wav,0,bark-small,6,bark-small-6,1235,"Sorry, sir. You have to pay by yourself.",7,dailydialog
bark-small-6_7_sample_1.wav,1,bark-small,6,bark-small-6,1235,"Sorry, sir. You have to pay by yourself.",7,dailydialog
bark-small-6_7_sample_2.wav,2,bark-small,6,bark-small-6,1235,"Sorry, sir. You have to pay by yourself.",7,dailydialog
bark-small-6_8_sample_0.wav,0,bark-small,6,bark-small-6,1319,To encourage the staff increases.,8,dailydialog
bark-small-6_9_sample_0.wav,0,bark-small,6,bark-small-6,1326,The American dollar is now worth 7. 45RMB. 35.,9,dailydialog
bark-small-6_8_sample_1.wav,1,bark-small,6,bark-small-6,1319,To encourage the staff increases.,8,dailydialog
bark-small-6_9_sample_1.wav,1,bark-small,6,bark-small-6,1326,The American dollar is now worth 7. 45RMB. 35.,9,dailydialog
bark-small-6_8_sample_2.wav,2,bark-small,6,bark-small-6,1319,To encourage the staff increases.,8,dailydialog
bark-small-6_9_sample_2.wav,2,bark-small,6,bark-small-6,1326,The American dollar is now worth 7. 45RMB. 35.,9,dailydialog
bark-base-7_0_sample_0.wav,0,bark-base,7,bark-base-7,98,"He was such a big boy that he wore high boots and carried a jack knife. He gazed and gazed at the cap, and could not keep from fingering the blue tassel.",0,libritts
bark-base-7_0_sample_1.wav,1,bark-base,7,bark-base-7,98,"He was such a big boy that he wore high boots and carried a jack knife. He gazed and gazed at the cap, and could not keep from fingering the blue tassel.",0,libritts
bark-base-7_0_sample_2.wav,2,bark-base,7,bark-base-7,98,"He was such a big boy that he wore high boots and carried a jack knife. He gazed and gazed at the cap, and could not keep from fingering the blue tassel.",0,libritts
bark-base-7_1_sample_0.wav,0,bark-base,7,bark-base-7,315,"""Has she any brains?"" asked Ojo.",1,libritts
bark-base-7_1_sample_1.wav,1,bark-base,7,bark-base-7,315,"""Has she any brains?"" asked Ojo.",1,libritts
bark-base-7_1_sample_2.wav,2,bark-base,7,bark-base-7,315,"""Has she any brains?"" asked Ojo.",1,libritts
bark-base-7_2_sample_0.wav,0,bark-base,7,bark-base-7,329,"He would say good night, but not good bye.",2,libritts
bark-base-7_2_sample_1.wav,1,bark-base,7,bark-base-7,329,"He would say good night, but not good bye.",2,libritts
bark-base-7_2_sample_2.wav,2,bark-base,7,bark-base-7,329,"He would say good night, but not good bye.",2,libritts
bark-small-7_0_sample_0.wav,0,bark-small,7,bark-small-7,98,"He was such a big boy that he wore high boots and carried a jack knife. He gazed and gazed at the cap, and could not keep from fingering the blue tassel.",0,libritts
bark-small-7_0_sample_1.wav,1,bark-small,7,bark-small-7,98,"He was such a big boy that he wore high boots and carried a jack knife. He gazed and gazed at the cap, and could not keep from fingering the blue tassel.",0,libritts
bark-small-7_0_sample_2.wav,2,bark-small,7,bark-small-7,98,"He was such a big boy that he wore high boots and carried a jack knife. He gazed and gazed at the cap, and could not keep from fingering the blue tassel.",0,libritts
bark-small-7_1_sample_0.wav,0,bark-small,7,bark-small-7,315,"""Has she any brains?"" asked Ojo.",1,libritts
bark-small-7_1_sample_1.wav,1,bark-small,7,bark-small-7,315,"""Has she any brains?"" asked Ojo.",1,libritts
bark-small-7_1_sample_2.wav,2,bark-small,7,bark-small-7,315,"""Has she any brains?"" asked Ojo.",1,libritts
bark-small-7_2_sample_0.wav,0,bark-small,7,bark-small-7,329,"He would say good night, but not good bye.",2,libritts
bark-small-7_2_sample_1.wav,1,bark-small,7,bark-small-7,329,"He would say good night, but not good bye.",2,libritts
bark-small-7_2_sample_2.wav,2,bark-small,7,bark-small-7,329,"He would say good night, but not good bye.",2,libritts
bark-base-7_3_sample_0.wav,0,bark-base,7,bark-base-7,811,I haven't seen you around for a few days.,3,dailydialog
bark-base-7_3_sample_1.wav,1,bark-base,7,bark-base-7,811,I haven't seen you around for a few days.,3,dailydialog
bark-base-7_3_sample_2.wav,2,bark-base,7,bark-base-7,811,I haven't seen you around for a few days.,3,dailydialog
bark-base-7_4_sample_0.wav,0,bark-base,7,bark-base-7,849,"Here's the money, keep the changes, please.",4,dailydialog
bark-base-7_4_sample_1.wav,1,bark-base,7,bark-base-7,849,"Here's the money, keep the changes, please.",4,dailydialog
bark-base-7_4_sample_2.wav,2,bark-base,7,bark-base-7,849,"Here's the money, keep the changes, please.",4,dailydialog
bark-base-7_5_sample_0.wav,0,bark-base,7,bark-base-7,1067,Who ate the cookies that were sitting here?,5,dailydialog
bark-base-7_5_sample_1.wav,1,bark-base,7,bark-base-7,1067,Who ate the cookies that were sitting here?,5,dailydialog
bark-base-7_5_sample_2.wav,2,bark-base,7,bark-base-7,1067,Who ate the cookies that were sitting here?,5,dailydialog
bark-base-7_6_sample_0.wav,0,bark-base,7,bark-base-7,1225,"Tom, it's time for you to go to bed.",6,dailydialog
bark-base-7_6_sample_1.wav,1,bark-base,7,bark-base-7,1225,"Tom, it's time for you to go to bed.",6,dailydialog
bark-base-7_6_sample_2.wav,2,bark-base,7,bark-base-7,1225,"Tom, it's time for you to go to bed.",6,dailydialog
bark-base-7_7_sample_0.wav,0,bark-base,7,bark-base-7,1235,"Sorry, sir. You have to pay by yourself.",7,dailydialog
bark-base-7_7_sample_1.wav,1,bark-base,7,bark-base-7,1235,"Sorry, sir. You have to pay by yourself.",7,dailydialog
bark-base-7_7_sample_2.wav,2,bark-base,7,bark-base-7,1235,"Sorry, sir. You have to pay by yourself.",7,dailydialog
bark-base-7_8_sample_0.wav,0,bark-base,7,bark-base-7,1319,To encourage the staff increases.,8,dailydialog
bark-base-7_9_sample_0.wav,0,bark-base,7,bark-base-7,1326,The American dollar is now worth 7. 45RMB. 35.,9,dailydialog
bark-base-7_8_sample_1.wav,1,bark-base,7,bark-base-7,1319,To encourage the staff increases.,8,dailydialog
bark-base-7_9_sample_1.wav,1,bark-base,7,bark-base-7,1326,The American dollar is now worth 7. 45RMB. 35.,9,dailydialog
bark-base-7_8_sample_2.wav,2,bark-base,7,bark-base-7,1319,To encourage the staff increases.,8,dailydialog
bark-base-7_9_sample_2.wav,2,bark-base,7,bark-base-7,1326,The American dollar is now worth 7. 45RMB. 35.,9,dailydialog
bark-small-7_3_sample_0.wav,0,bark-small,7,bark-small-7,811,I haven't seen you around for a few days.,3,dailydialog
bark-small-7_3_sample_1.wav,1,bark-small,7,bark-small-7,811,I haven't seen you around for a few days.,3,dailydialog
bark-small-7_3_sample_2.wav,2,bark-small,7,bark-small-7,811,I haven't seen you around for a few days.,3,dailydialog
bark-small-7_4_sample_0.wav,0,bark-small,7,bark-small-7,849,"Here's the money, keep the changes, please.",4,dailydialog
bark-small-7_4_sample_1.wav,1,bark-small,7,bark-small-7,849,"Here's the money, keep the changes, please.",4,dailydialog
bark-small-7_4_sample_2.wav,2,bark-small,7,bark-small-7,849,"Here's the money, keep the changes, please.",4,dailydialog
bark-small-7_5_sample_0.wav,0,bark-small,7,bark-small-7,1067,Who ate the cookies that were sitting here?,5,dailydialog
bark-small-7_5_sample_1.wav,1,bark-small,7,bark-small-7,1067,Who ate the cookies that were sitting here?,5,dailydialog
bark-small-7_5_sample_2.wav,2,bark-small,7,bark-small-7,1067,Who ate the cookies that were sitting here?,5,dailydialog
bark-small-7_6_sample_0.wav,0,bark-small,7,bark-small-7,1225,"Tom, it's time for you to go to bed.",6,dailydialog
bark-small-7_6_sample_1.wav,1,bark-small,7,bark-small-7,1225,"Tom, it's time for you to go to bed.",6,dailydialog
bark-small-7_6_sample_2.wav,2,bark-small,7,bark-small-7,1225,"Tom, it's time for you to go to bed.",6,dailydialog
bark-small-7_7_sample_0.wav,0,bark-small,7,bark-small-7,1235,"Sorry, sir. You have to pay by yourself.",7,dailydialog
bark-small-7_7_sample_1.wav,1,bark-small,7,bark-small-7,1235,"Sorry, sir. You have to pay by yourself.",7,dailydialog
bark-small-7_7_sample_2.wav,2,bark-small,7,bark-small-7,1235,"Sorry, sir. You have to pay by yourself.",7,dailydialog
bark-small-7_8_sample_0.wav,0,bark-small,7,bark-small-7,1319,To encourage the staff increases.,8,dailydialog
bark-small-7_9_sample_0.wav,0,bark-small,7,bark-small-7,1326,The American dollar is now worth 7. 45RMB. 35.,9,dailydialog
bark-small-7_8_sample_1.wav,1,bark-small,7,bark-small-7,1319,To encourage the staff increases.,8,dailydialog
bark-small-7_9_sample_1.wav,1,bark-small,7,bark-small-7,1326,The American dollar is now worth 7. 45RMB. 35.,9,dailydialog
bark-small-7_8_sample_2.wav,2,bark-small,7,bark-small-7,1319,To encourage the staff increases.,8,dailydialog
bark-small-7_9_sample_2.wav,2,bark-small,7,bark-small-7,1326,The American dollar is now worth 7. 45RMB. 35.,9,dailydialog
bark-base-8_0_sample_0.wav,0,bark-base,8,bark-base-8,98,"He was such a big boy that he wore high boots and carried a jack knife. He gazed and gazed at the cap, and could not keep from fingering the blue tassel.",0,libritts
bark-base-8_0_sample_1.wav,1,bark-base,8,bark-base-8,98,"He was such a big boy that he wore high boots and carried a jack knife. He gazed and gazed at the cap, and could not keep from fingering the blue tassel.",0,libritts
bark-base-8_0_sample_2.wav,2,bark-base,8,bark-base-8,98,"He was such a big boy that he wore high boots and carried a jack knife. He gazed and gazed at the cap, and could not keep from fingering the blue tassel.",0,libritts
bark-base-8_1_sample_0.wav,0,bark-base,8,bark-base-8,315,"""Has she any brains?"" asked Ojo.",1,libritts
bark-base-8_1_sample_1.wav,1,bark-base,8,bark-base-8,315,"""Has she any brains?"" asked Ojo.",1,libritts
bark-base-8_1_sample_2.wav,2,bark-base,8,bark-base-8,315,"""Has she any brains?"" asked Ojo.",1,libritts
bark-base-8_2_sample_0.wav,0,bark-base,8,bark-base-8,329,"He would say good night, but not good bye.",2,libritts
bark-base-8_2_sample_1.wav,1,bark-base,8,bark-base-8,329,"He would say good night, but not good bye.",2,libritts
bark-base-8_2_sample_2.wav,2,bark-base,8,bark-base-8,329,"He would say good night, but not good bye.",2,libritts
bark-small-8_0_sample_0.wav,0,bark-small,8,bark-small-8,98,"He was such a big boy that he wore high boots and carried a jack knife. He gazed and gazed at the cap, and could not keep from fingering the blue tassel.",0,libritts
bark-small-8_0_sample_1.wav,1,bark-small,8,bark-small-8,98,"He was such a big boy that he wore high boots and carried a jack knife. He gazed and gazed at the cap, and could not keep from fingering the blue tassel.",0,libritts
bark-small-8_0_sample_2.wav,2,bark-small,8,bark-small-8,98,"He was such a big boy that he wore high boots and carried a jack knife. He gazed and gazed at the cap, and could not keep from fingering the blue tassel.",0,libritts
bark-small-8_1_sample_0.wav,0,bark-small,8,bark-small-8,315,"""Has she any brains?"" asked Ojo.",1,libritts
bark-small-8_1_sample_1.wav,1,bark-small,8,bark-small-8,315,"""Has she any brains?"" asked Ojo.",1,libritts
bark-small-8_1_sample_2.wav,2,bark-small,8,bark-small-8,315,"""Has she any brains?"" asked Ojo.",1,libritts
bark-small-8_2_sample_0.wav,0,bark-small,8,bark-small-8,329,"He would say good night, but not good bye.",2,libritts
bark-small-8_2_sample_1.wav,1,bark-small,8,bark-small-8,329,"He would say good night, but not good bye.",2,libritts
bark-small-8_2_sample_2.wav,2,bark-small,8,bark-small-8,329,"He would say good night, but not good bye.",2,libritts
bark-base-8_3_sample_0.wav,0,bark-base,8,bark-base-8,811,I haven't seen you around for a few days.,3,dailydialog
bark-base-8_3_sample_1.wav,1,bark-base,8,bark-base-8,811,I haven't seen you around for a few days.,3,dailydialog
bark-base-8_3_sample_2.wav,2,bark-base,8,bark-base-8,811,I haven't seen you around for a few days.,3,dailydialog
bark-base-8_4_sample_0.wav,0,bark-base,8,bark-base-8,849,"Here's the money, keep the changes, please.",4,dailydialog
bark-base-8_4_sample_1.wav,1,bark-base,8,bark-base-8,849,"Here's the money, keep the changes, please.",4,dailydialog
bark-base-8_4_sample_2.wav,2,bark-base,8,bark-base-8,849,"Here's the money, keep the changes, please.",4,dailydialog
bark-base-8_5_sample_0.wav,0,bark-base,8,bark-base-8,1067,Who ate the cookies that were sitting here?,5,dailydialog
bark-base-8_5_sample_1.wav,1,bark-base,8,bark-base-8,1067,Who ate the cookies that were sitting here?,5,dailydialog
bark-base-8_5_sample_2.wav,2,bark-base,8,bark-base-8,1067,Who ate the cookies that were sitting here?,5,dailydialog
bark-base-8_6_sample_0.wav,0,bark-base,8,bark-base-8,1225,"Tom, it's time for you to go to bed.",6,dailydialog
bark-base-8_6_sample_1.wav,1,bark-base,8,bark-base-8,1225,"Tom, it's time for you to go to bed.",6,dailydialog
bark-base-8_6_sample_2.wav,2,bark-base,8,bark-base-8,1225,"Tom, it's time for you to go to bed.",6,dailydialog
bark-base-8_7_sample_0.wav,0,bark-base,8,bark-base-8,1235,"Sorry, sir. You have to pay by yourself.",7,dailydialog
bark-base-8_7_sample_1.wav,1,bark-base,8,bark-base-8,1235,"Sorry, sir. You have to pay by yourself.",7,dailydialog
bark-base-8_7_sample_2.wav,2,bark-base,8,bark-base-8,1235,"Sorry, sir. You have to pay by yourself.",7,dailydialog
bark-base-8_8_sample_0.wav,0,bark-base,8,bark-base-8,1319,To encourage the staff increases.,8,dailydialog
bark-base-8_9_sample_0.wav,0,bark-base,8,bark-base-8,1326,The American dollar is now worth 7. 45RMB. 35.,9,dailydialog
bark-base-8_8_sample_1.wav,1,bark-base,8,bark-base-8,1319,To encourage the staff increases.,8,dailydialog
bark-base-8_9_sample_1.wav,1,bark-base,8,bark-base-8,1326,The American dollar is now worth 7. 45RMB. 35.,9,dailydialog
bark-base-8_8_sample_2.wav,2,bark-base,8,bark-base-8,1319,To encourage the staff increases.,8,dailydialog
bark-base-8_9_sample_2.wav,2,bark-base,8,bark-base-8,1326,The American dollar is now worth 7. 45RMB. 35.,9,dailydialog
bark-small-8_3_sample_0.wav,0,bark-small,8,bark-small-8,811,I haven't seen you around for a few days.,3,dailydialog
bark-small-8_3_sample_1.wav,1,bark-small,8,bark-small-8,811,I haven't seen you around for a few days.,3,dailydialog
bark-small-8_3_sample_2.wav,2,bark-small,8,bark-small-8,811,I haven't seen you around for a few days.,3,dailydialog
bark-small-8_4_sample_0.wav,0,bark-small,8,bark-small-8,849,"Here's the money, keep the changes, please.",4,dailydialog
bark-small-8_4_sample_1.wav,1,bark-small,8,bark-small-8,849,"Here's the money, keep the changes, please.",4,dailydialog
bark-small-8_4_sample_2.wav,2,bark-small,8,bark-small-8,849,"Here's the money, keep the changes, please.",4,dailydialog
bark-small-8_5_sample_0.wav,0,bark-small,8,bark-small-8,1067,Who ate the cookies that were sitting here?,5,dailydialog
bark-small-8_5_sample_1.wav,1,bark-small,8,bark-small-8,1067,Who ate the cookies that were sitting here?,5,dailydialog
bark-small-8_5_sample_2.wav,2,bark-small,8,bark-small-8,1067,Who ate the cookies that were sitting here?,5,dailydialog
bark-small-8_6_sample_0.wav,0,bark-small,8,bark-small-8,1225,"Tom, it's time for you to go to bed.",6,dailydialog
bark-small-8_6_sample_1.wav,1,bark-small,8,bark-small-8,1225,"Tom, it's time for you to go to bed.",6,dailydialog
bark-small-8_6_sample_2.wav,2,bark-small,8,bark-small-8,1225,"Tom, it's time for you to go to bed.",6,dailydialog
bark-small-8_7_sample_0.wav,0,bark-small,8,bark-small-8,1235,"Sorry, sir. You have to pay by yourself.",7,dailydialog
bark-small-8_7_sample_1.wav,1,bark-small,8,bark-small-8,1235,"Sorry, sir. You have to pay by yourself.",7,dailydialog
bark-small-8_7_sample_2.wav,2,bark-small,8,bark-small-8,1235,"Sorry, sir. You have to pay by yourself.",7,dailydialog
bark-small-8_8_sample_0.wav,0,bark-small,8,bark-small-8,1319,To encourage the staff increases.,8,dailydialog
bark-small-8_9_sample_0.wav,0,bark-small,8,bark-small-8,1326,The American dollar is now worth 7. 45RMB. 35.,9,dailydialog
bark-small-8_8_sample_1.wav,1,bark-small,8,bark-small-8,1319,To encourage the staff increases.,8,dailydialog
bark-small-8_9_sample_1.wav,1,bark-small,8,bark-small-8,1326,The American dollar is now worth 7. 45RMB. 35.,9,dailydialog
bark-small-8_8_sample_2.wav,2,bark-small,8,bark-small-8,1319,To encourage the staff increases.,8,dailydialog
bark-small-8_9_sample_2.wav,2,bark-small,8,bark-small-8,1326,The American dollar is now worth 7. 45RMB. 35.,9,dailydialog
bark-base-9_0_sample_0.wav,0,bark-base,9,bark-base-9,98,"He was such a big boy that he wore high boots and carried a jack knife. He gazed and gazed at the cap, and could not keep from fingering the blue tassel.",0,libritts
bark-base-9_0_sample_1.wav,1,bark-base,9,bark-base-9,98,"He was such a big boy that he wore high boots and carried a jack knife. He gazed and gazed at the cap, and could not keep from fingering the blue tassel.",0,libritts
bark-base-9_0_sample_2.wav,2,bark-base,9,bark-base-9,98,"He was such a big boy that he wore high boots and carried a jack knife. He gazed and gazed at the cap, and could not keep from fingering the blue tassel.",0,libritts
bark-base-9_1_sample_0.wav,0,bark-base,9,bark-base-9,315,"""Has she any brains?"" asked Ojo.",1,libritts
bark-base-9_1_sample_1.wav,1,bark-base,9,bark-base-9,315,"""Has she any brains?"" asked Ojo.",1,libritts
bark-base-9_1_sample_2.wav,2,bark-base,9,bark-base-9,315,"""Has she any brains?"" asked Ojo.",1,libritts
bark-base-9_2_sample_0.wav,0,bark-base,9,bark-base-9,329,"He would say good night, but not good bye.",2,libritts
bark-base-9_2_sample_1.wav,1,bark-base,9,bark-base-9,329,"He would say good night, but not good bye.",2,libritts
bark-base-9_2_sample_2.wav,2,bark-base,9,bark-base-9,329,"He would say good night, but not good bye.",2,libritts
bark-small-9_0_sample_0.wav,0,bark-small,9,bark-small-9,98,"He was such a big boy that he wore high boots and carried a jack knife. He gazed and gazed at the cap, and could not keep from fingering the blue tassel.",0,libritts
bark-small-9_0_sample_1.wav,1,bark-small,9,bark-small-9,98,"He was such a big boy that he wore high boots and carried a jack knife. He gazed and gazed at the cap, and could not keep from fingering the blue tassel.",0,libritts
bark-small-9_0_sample_2.wav,2,bark-small,9,bark-small-9,98,"He was such a big boy that he wore high boots and carried a jack knife. He gazed and gazed at the cap, and could not keep from fingering the blue tassel.",0,libritts
bark-small-9_1_sample_0.wav,0,bark-small,9,bark-small-9,315,"""Has she any brains?"" asked Ojo.",1,libritts
bark-small-9_1_sample_1.wav,1,bark-small,9,bark-small-9,315,"""Has she any brains?"" asked Ojo.",1,libritts
bark-small-9_1_sample_2.wav,2,bark-small,9,bark-small-9,315,"""Has she any brains?"" asked Ojo.",1,libritts
bark-small-9_2_sample_0.wav,0,bark-small,9,bark-small-9,329,"He would say good night, but not good bye.",2,libritts
bark-small-9_2_sample_1.wav,1,bark-small,9,bark-small-9,329,"He would say good night, but not good bye.",2,libritts
bark-small-9_2_sample_2.wav,2,bark-small,9,bark-small-9,329,"He would say good night, but not good bye.",2,libritts
bark-base-9_3_sample_0.wav,0,bark-base,9,bark-base-9,811,I haven't seen you around for a few days.,3,dailydialog
bark-base-9_3_sample_1.wav,1,bark-base,9,bark-base-9,811,I haven't seen you around for a few days.,3,dailydialog
bark-base-9_3_sample_2.wav,2,bark-base,9,bark-base-9,811,I haven't seen you around for a few days.,3,dailydialog
bark-base-9_4_sample_0.wav,0,bark-base,9,bark-base-9,849,"Here's the money, keep the changes, please.",4,dailydialog
bark-base-9_4_sample_1.wav,1,bark-base,9,bark-base-9,849,"Here's the money, keep the changes, please.",4,dailydialog
bark-base-9_4_sample_2.wav,2,bark-base,9,bark-base-9,849,"Here's the money, keep the changes, please.",4,dailydialog
bark-base-9_5_sample_0.wav,0,bark-base,9,bark-base-9,1067,Who ate the cookies that were sitting here?,5,dailydialog
bark-base-9_5_sample_1.wav,1,bark-base,9,bark-base-9,1067,Who ate the cookies that were sitting here?,5,dailydialog
bark-base-9_5_sample_2.wav,2,bark-base,9,bark-base-9,1067,Who ate the cookies that were sitting here?,5,dailydialog
bark-base-9_6_sample_0.wav,0,bark-base,9,bark-base-9,1225,"Tom, it's time for you to go to bed.",6,dailydialog
bark-base-9_6_sample_1.wav,1,bark-base,9,bark-base-9,1225,"Tom, it's time for you to go to bed.",6,dailydialog
bark-base-9_6_sample_2.wav,2,bark-base,9,bark-base-9,1225,"Tom, it's time for you to go to bed.",6,dailydialog
bark-base-9_7_sample_0.wav,0,bark-base,9,bark-base-9,1235,"Sorry, sir. You have to pay by yourself.",7,dailydialog
bark-base-9_7_sample_1.wav,1,bark-base,9,bark-base-9,1235,"Sorry, sir. You have to pay by yourself.",7,dailydialog
bark-base-9_7_sample_2.wav,2,bark-base,9,bark-base-9,1235,"Sorry, sir. You have to pay by yourself.",7,dailydialog
bark-base-9_8_sample_0.wav,0,bark-base,9,bark-base-9,1319,To encourage the staff increases.,8,dailydialog
bark-base-9_9_sample_0.wav,0,bark-base,9,bark-base-9,1326,The American dollar is now worth 7. 45RMB. 35.,9,dailydialog
bark-base-9_8_sample_1.wav,1,bark-base,9,bark-base-9,1319,To encourage the staff increases.,8,dailydialog
bark-base-9_9_sample_1.wav,1,bark-base,9,bark-base-9,1326,The American dollar is now worth 7. 45RMB. 35.,9,dailydialog
bark-base-9_8_sample_2.wav,2,bark-base,9,bark-base-9,1319,To encourage the staff increases.,8,dailydialog
bark-base-9_9_sample_2.wav,2,bark-base,9,bark-base-9,1326,The American dollar is now worth 7. 45RMB. 35.,9,dailydialog
bark-small-9_3_sample_0.wav,0,bark-small,9,bark-small-9,811,I haven't seen you around for a few days.,3,dailydialog
bark-small-9_3_sample_1.wav,1,bark-small,9,bark-small-9,811,I haven't seen you around for a few days.,3,dailydialog
bark-small-9_3_sample_2.wav,2,bark-small,9,bark-small-9,811,I haven't seen you around for a few days.,3,dailydialog
bark-small-9_4_sample_0.wav,0,bark-small,9,bark-small-9,849,"Here's the money, keep the changes, please.",4,dailydialog
bark-small-9_4_sample_1.wav,1,bark-small,9,bark-small-9,849,"Here's the money, keep the changes, please.",4,dailydialog
bark-small-9_4_sample_2.wav,2,bark-small,9,bark-small-9,849,"Here's the money, keep the changes, please.",4,dailydialog
bark-small-9_5_sample_0.wav,0,bark-small,9,bark-small-9,1067,Who ate the cookies that were sitting here?,5,dailydialog
bark-small-9_5_sample_1.wav,1,bark-small,9,bark-small-9,1067,Who ate the cookies that were sitting here?,5,dailydialog
bark-small-9_5_sample_2.wav,2,bark-small,9,bark-small-9,1067,Who ate the cookies that were sitting here?,5,dailydialog
bark-small-9_6_sample_0.wav,0,bark-small,9,bark-small-9,1225,"Tom, it's time for you to go to bed.",6,dailydialog
bark-small-9_6_sample_1.wav,1,bark-small,9,bark-small-9,1225,"Tom, it's time for you to go to bed.",6,dailydialog
bark-small-9_6_sample_2.wav,2,bark-small,9,bark-small-9,1225,"Tom, it's time for you to go to bed.",6,dailydialog
bark-small-9_7_sample_0.wav,0,bark-small,9,bark-small-9,1235,"Sorry, sir. You have to pay by yourself.",7,dailydialog
bark-small-9_7_sample_1.wav,1,bark-small,9,bark-small-9,1235,"Sorry, sir. You have to pay by yourself.",7,dailydialog
bark-small-9_7_sample_2.wav,2,bark-small,9,bark-small-9,1235,"Sorry, sir. You have to pay by yourself.",7,dailydialog
bark-small-9_8_sample_0.wav,0,bark-small,9,bark-small-9,1319,To encourage the staff increases.,8,dailydialog
